0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,9.900000000000000000e+01,1.006900000000000000e+04,5.477000000000000000e+04,7.523300000000000000e+04,8.015900000000000000e+04,8.136000000000000000e+04,8.152100000000000000e+04,8.155600000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04,8.156000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,2.438000000000000000e+03,3.609500000000000000e+04,7.073700000000000000e+04,7.900200000000000000e+04,8.109600000000000000e+04,8.149300000000000000e+04,8.157000000000000000e+04,8.158200000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04,8.158700000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,1.496000000000000000e+03,3.068400000000000000e+04,6.928900000000000000e+04,7.867800000000000000e+04,8.110800000000000000e+04,8.151500000000000000e+04,8.159100000000000000e+04,8.160400000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04,8.160500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.600000000000000000e+01,8.910000000000000000e+02,2.122700000000000000e+04,6.596800000000000000e+04,7.787200000000000000e+04,8.083900000000000000e+04,8.143100000000000000e+04,8.155400000000000000e+04,8.156700000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04,8.157000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.310000000000000000e+02,1.833700000000000000e+04,6.407900000000000000e+04,7.739200000000000000e+04,8.072300000000000000e+04,8.144000000000000000e+04,8.156100000000000000e+04,8.158400000000000000e+04,8.158800000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,9.080000000000000000e+02,2.463400000000000000e+04,6.745200000000000000e+04,7.825900000000000000e+04,8.098800000000000000e+04,8.150400000000000000e+04,8.158300000000000000e+04,8.159800000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04,8.160200000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.100000000000000000e+01,8.582000000000000000e+03,5.239900000000000000e+04,7.478900000000000000e+04,8.004100000000000000e+04,8.131300000000000000e+04,8.152400000000000000e+04,8.156100000000000000e+04,8.156600000000000000e+04,8.156600000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04,8.156700000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.100000000000000000e+01,4.222000000000000000e+03,4.246200000000000000e+04,7.253700000000000000e+04,7.941800000000000000e+04,8.122100000000000000e+04,8.152700000000000000e+04,8.157500000000000000e+04,8.158300000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04,8.158900000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.170000000000000000e+02,7.315000000000000000e+03,5.336200000000000000e+04,7.505500000000000000e+04,8.008300000000000000e+04,8.131100000000000000e+04,8.151900000000000000e+04,8.154500000000000000e+04,8.155100000000000000e+04,8.155300000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04,8.155500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,1.081000000000000000e+03,2.759900000000000000e+04,6.827900000000000000e+04,7.827100000000000000e+04,8.097500000000000000e+04,8.147800000000000000e+04,8.157600000000000000e+04,8.158900000000000000e+04,8.159100000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04,8.159200000000000000e+04
